('gwss', [[9, 9, 72, 9], [0, 100]])
('mk_r', [[62, 25, 6, 6], [12, 87]])
('gwsw', [[0, 0, 0, 100], [4, 95]])
('zlw', [[69, 12, 15, 3], [30, 69]])
('zlq', [[26, 38, 11, 23], [21, 78]])
('mzgb', [[53, 30, 4, 12], [48, 51]])
('drsy', [[60, 10, 30, 0], [50, 50]])
('mk_y', [[71, 14, 14, 0], [42, 57]])
('kmS', [[14, 0, 85, 0], [0, 100]])
('qn!', [[13, 76, 0, 10], [37, 62]])
('sas_y', [[11, 82, 5, 0], [27, 72]])
('ddy', [[52, 7, 35, 5], [2, 97]])
('ddr', [[63, 9, 27, 0], [0, 100]])
('glbT', [[30, 42, 5, 21], [33, 66]])
('`xy', [[35, 0, 21, 42], [6, 93]])
('CrHy', [[36, 45, 18, 0], [18, 81]])
('kwll', [[33, 9, 19, 38], [0, 100]])
('mlky', [[41, 25, 25, 8], [41, 58]])
('!dnq', [[27, 0, 9, 63], [0, 100]])
('rb_H', [[40, 25, 25, 9], [36, 63]])
('nby', [[15, 69, 15, 0], [38, 61]])
('mr!y', [[0, 84, 15, 0], [61, 38]])
('kwlf', [[40, 7, 11, 40], [25, 75]])
('wnjl', [[17, 58, 5, 17], [29, 70]])
('qny', [[6, 87, 6, 0], [47, 52]])
('gs_s', [[20, 60, 0, 20], [18, 81]])
('kwly', [[56, 12, 25, 6], [5, 95]])
('qnn', [[21, 50, 7, 21], [46, 53]])
('mnCw', [[31, 65, 0, 2], [58, 41]])
('kwls', [[64, 21, 0, 14], [46, 53]])
('rb_S', [[54, 37, 0, 8], [28, 72]])
('qWSy', [[33, 50, 0, 16], [18, 81]])
('rd_y', [[17, 60, 21, 0], [26, 73]])
('saf_r', [[20, 33, 0, 46], [29, 70]])
('hz_b', [[0, 91, 8, 0], [8, 91]])
('mnCC', [[0, 94, 5, 0], [45, 55]])
('srr', [[19, 53, 3, 23], [19, 80]])
('baCw', [[37, 62, 0, 0], [33, 66]])
('rb_y', [[57, 7, 35, 0], [28, 71]])
('rb_x', [[32, 50, 7, 10], [35, 65]])
('srz', [[30, 30, 7, 30], [29, 70]])
('dd!', [[14, 0, 21, 64], [7, 92]])
('sry', [[32, 44, 20, 4], [3, 96]])
('Snkr', [[46, 23, 7, 23], [30, 69]])
('xnn', [[0, 90, 10, 0], [40, 60]])
('kWm_r', [[60, 13, 0, 26], [33, 66]])
('!rmm', [[0, 67, 23, 8], [8, 91]])
('kWm_y', [[18, 45, 27, 9], [16, 83]])
('wadr', [[13, 57, 8, 20], [28, 71]])
('bjw', [[47, 29, 0, 23], [58, 41]])
('wadd', [[27, 32, 0, 40], [37, 62]])
('gWb_!', [[33, 16, 0, 50], [30, 69]])
('wadb', [[0, 28, 42, 28], [6, 93]])
('gWd_n', [[12, 0, 87, 0], [0, 100]])
('rag!', [[44, 44, 0, 12], [32, 67]])
('qrbb', [[0, 90, 10, 0], [36, 63]])
('mngw', [[70, 0, 10, 20], [10, 90]])
('kWw_n', [[0, 77, 22, 0], [27, 72]])
('tsfw', [[39, 52, 8, 0], [52, 47]])
('gWd_y', [[23, 23, 52, 0], [21, 78]])
('kWw_y', [[4, 81, 13, 0], [27, 72]])
('qrby', [[3, 92, 3, 0], [21, 78]])
('sm`t', [[45, 27, 18, 9], [38, 61]])
('gWb_z', [[47, 21, 21, 8], [17, 82]])
('sm`w', [[0, 70, 3, 26], [60, 40]])
('sm`y', [[36, 59, 4, 0], [37, 62]])
('gWl_H', [[30, 7, 15, 46], [7, 92]])
('Tng', [[70, 10, 0, 20], [45, 54]])
('sm`k', [[70, 20, 10, 0], [70, 30]])
('mwss', [[0, 60, 40, 0], [40, 60]])
('nSl', [[40, 26, 1, 31], [24, 75]])
('gd_w', [[0, 23, 11, 64], [42, 57]])
('!qbS', [[16, 0, 8, 75], [0, 100]])
('nSf', [[36, 39, 3, 20], [42, 57]])
('THsy', [[9, 90, 0, 0], [56, 43]])
('nSy', [[36, 42, 15, 5], [15, 84]])
('zHzn', [[66, 0, 33, 0], [22, 77]])
('mal_y', [[32, 39, 25, 2], [21, 78]])
('gWn_f', [[40, 41, 1, 16], [48, 51]])
('THss', [[15, 84, 0, 0], [30, 69]])
('ragy', [[0, 80, 20, 0], [54, 45]])
('zr`d', [[50, 0, 50, 0], [10, 90]])
('THsw', [[0, 61, 0, 38], [46, 53]])
('nSw', [[0, 9, 27, 63], [27, 72]])
('dndn', [[27, 38, 5, 27], [29, 70]])
('zktm', [[33, 27, 16, 22], [27, 72]])
('slTn', [[33, 45, 4, 16], [42, 57]])
('dndy', [[0, 80, 10, 10], [15, 84]])
('qlby', [[23, 30, 38, 7], [7, 92]])
('kWll', [[29, 40, 5, 24], [10, 89]])
('gd_y', [[18, 44, 31, 5], [12, 87]])
('fT_r', [[63, 9, 27, 0], [27, 72]])
('kWlf', [[36, 36, 0, 26], [25, 74]])
('Saf_f', [[28, 23, 0, 47], [25, 75]])
('kWl`', [[15, 38, 0, 46], [35, 64]])
('sHqq', [[0, 100, 0, 0], [20, 80]])
('kabw', [[0, 8, 0, 91], [0, 100]])
('kWly', [[40, 31, 18, 9], [3, 96]])
('kWlw', [[16, 33, 8, 41], [7, 92]])
('kaby', [[10, 14, 61, 14], [0, 100]])
('TaTH', [[10, 50, 6, 33], [28, 71]])
('!lw', [[91, 8, 0, 0], [0, 100]])
('!lt', [[6, 62, 25, 6], [0, 100]])
('wg`', [[36, 45, 0, 18], [21, 78]])
('qWT_`', [[7, 65, 3, 23], [29, 70]])
('kWan_y', [[75, 25, 0, 0], [7, 92]])
('kab!', [[18, 0, 27, 54], [0, 100]])
('masn', [[25, 25, 0, 50], [23, 76]])
('mamWq', [[33, 58, 8, 0], [50, 50]])
('dagWn', [[22, 48, 3, 25], [10, 89]])
('gWnf', [[38, 44, 1, 16], [50, 49]])
('sndy', [[33, 58, 8, 0], [8, 91]])
('mny', [[20, 70, 10, 0], [50, 50]])
('hs_y', [[16, 41, 29, 12], [27, 72]])
('hs_w', [[0, 0, 4, 95], [41, 58]])
('sn_`', [[20, 60, 13, 6], [23, 76]])
('sn_f', [[30, 30, 2, 36], [29, 70]])
('hs_s', [[68, 0, 25, 6], [18, 81]])
('sn_d', [[36, 27, 12, 24], [26, 73]])
('mnw', [[29, 62, 8, 0], [60, 39]])
('`bT', [[10, 26, 10, 52], [10, 89]])
('!n_y', [[38, 15, 38, 7], [0, 100]])
('lf_y', [[41, 50, 8, 0], [41, 58]])
('nqWr', [[30, 61, 7, 0], [28, 71]])
('sn_q', [[43, 12, 0, 43], [18, 81]])
('sb_n', [[38, 22, 33, 5], [27, 72]])
('`bd', [[53, 30, 0, 15], [38, 61]])
('wk_y', [[11, 55, 33, 0], [10, 89]])
('lb_`', [[26, 46, 6, 20], [37, 62]])
('!l_w', [[63, 15, 21, 0], [5, 94]])
('!l_t', [[7, 84, 0, 7], [0, 100]])
('lb_d', [[50, 16, 8, 25], [41, 58]])
('wk_s', [[32, 33, 6, 27], [12, 87]])
('sb_b', [[41, 0, 8, 50], [16, 83]])
('!r_m', [[16, 58, 12, 13], [14, 85]])
('zmd', [[33, 40, 1, 24], [27, 72]])
('zmy', [[18, 54, 27, 0], [38, 61]])
('`bs', [[17, 58, 0, 24], [27, 72]])
('sb_y', [[16, 25, 54, 4], [0, 100]])
('nsns', [[43, 18, 6, 31], [37, 62]])
('!l_k', [[20, 10, 30, 40], [10, 90]])
('lb_y', [[42, 57, 0, 0], [15, 85]])
('brhy', [[28, 66, 4, 0], [23, 76]])
('sd_y', [[23, 41, 35, 0], [0, 100]])
('ll_w', [[6, 15, 3, 75], [30, 69]])
('ll_y', [[27, 51, 10, 10], [28, 71]])
('sf_n', [[45, 9, 0, 45], [27, 72]])
('wq_b', [[45, 10, 0, 45], [47, 52]])
('sf_r', [[40, 26, 9, 24], [32, 67]])
('!yt', [[19, 38, 38, 3], [25, 74]])
('Salt', [[30, 30, 0, 40], [16, 83]])
('hm_y', [[25, 33, 41, 0], [0, 100]])
('Hqf', [[12, 31, 0, 56], [18, 81]])
('hyb', [[30, 30, 38, 0], [57, 42]])
('wsb', [[40, 40, 0, 20], [45, 54]])
('bwtt', [[0, 6, 93, 0], [0, 100]])
('bwty', [[29, 3, 66, 0], [0, 100]])
('hyl', [[42, 0, 14, 42], [11, 88]])
('!mny', [[30, 50, 20, 0], [9, 90]])
('!bs', [[78, 0, 0, 21], [21, 78]])
('hyw', [[22, 13, 59, 4], [0, 100]])
('wsy', [[26, 42, 15, 15], [16, 84]])
('hyy', [[22, 9, 68, 0], [9, 90]])
('wr_H', [[33, 11, 38, 16], [27, 72]])
('qWl`', [[93, 6, 0, 0], [0, 100]])
('nbs', [[9, 72, 18, 0], [15, 84]])
('qms', [[53, 33, 0, 13], [56, 43]])
('mS_!', [[0, 87, 6, 6], [17, 82]])
('Smm', [[28, 39, 0, 32], [30, 69]])
('qmm', [[17, 29, 29, 23], [23, 76]])
('drby', [[41, 46, 5, 6], [35, 64]])
('llb', [[36, 18, 45, 0], [8, 91]])
('kwmr', [[61, 7, 0, 30], [30, 69]])
('sgWg', [[28, 42, 3, 25], [23, 76]])
('hn_y', [[23, 38, 30, 7], [0, 100]])
('wr_d', [[41, 25, 25, 8], [50, 50]])
('nany', [[8, 50, 41, 0], [35, 64]])
('wr_y', [[18, 48, 29, 3], [21, 78]])
('bhry', [[18, 0, 0, 81], [0, 100]])
('wr_s', [[33, 23, 9, 33], [26, 74]])
('Tayt', [[0, 0, 100, 0], [0, 100]])
('wr_q', [[46, 11, 19, 23], [30, 69]])
('Tays', [[39, 39, 4, 17], [44, 55]])
('bhrr', [[27, 50, 0, 22], [27, 72]])
('Tayq', [[45, 45, 9, 0], [15, 84]])
('ggw', [[5, 0, 0, 94], [17, 82]])
('hb_t', [[0, 0, 100, 0], [0, 100]])
('lk_y', [[50, 37, 12, 0], [23, 76]])
('ggy', [[34, 44, 9, 11], [25, 75]])
('tagy', [[55, 7, 18, 18], [21, 78]])
('!y_y', [[45, 9, 36, 9], [8, 91]])
('ggd', [[46, 15, 38, 0], [6, 93]])
('bHgWg', [[21, 64, 0, 14], [28, 71]])
('mS_y', [[0, 42, 57, 0], [21, 78]])
('mlxy', [[6, 86, 6, 0], [13, 86]])
('mlxx', [[0, 100, 0, 0], [14, 85]])
('mmr', [[23, 0, 69, 7], [0, 100]])
('Sm!', [[9, 27, 18, 45], [18, 81]])
('`mWq', [[46, 26, 26, 0], [31, 68]])
('lw_w', [[7, 0, 23, 69], [61, 38]])
('qWw_m', [[7, 64, 21, 7], [20, 80]])
('bq`', [[34, 44, 1, 21], [25, 74]])
('srHy', [[27, 66, 6, 0], [23, 76]])
('!rmy', [[15, 63, 15, 5], [10, 89]])
('srHw', [[0, 81, 12, 6], [18, 81]])
('!rmw', [[0, 80, 0, 20], [20, 80]])
('Sy_r', [[0, 36, 63, 0], [0, 100]])
('lw_y', [[26, 48, 20, 4], [51, 48]])
('srHl', [[0, 95, 5, 0], [35, 65]])
('fwy', [[12, 62, 25, 0], [18, 81]])
('daqq', [[10, 20, 10, 60], [20, 80]])
('lw_n', [[0, 69, 30, 0], [57, 42]])
('fws', [[0, 77, 22, 0], [25, 74]])
('qWm_t', [[28, 62, 6, 3], [38, 61]])
('qwT`', [[11, 50, 5, 33], [30, 69]])
('rky', [[50, 28, 21, 0], [35, 64]])
('twS', [[0, 100, 0, 0], [26, 73]])
('Hg_y', [[43, 31, 25, 0], [47, 52]])
('kl!', [[16, 52, 4, 26], [34, 65]])
('hTm', [[27, 54, 0, 18], [45, 54]])
('wl_d', [[14, 42, 42, 0], [9, 90]])
('fan_y', [[23, 46, 30, 0], [30, 69]])
('wl_y', [[57, 35, 7, 0], [16, 83]])
('blHt', [[9, 36, 9, 45], [8, 91]])
('tww', [[10, 10, 70, 10], [0, 100]])
('twt', [[58, 0, 8, 33], [40, 60]])
('mal!', [[8, 91, 0, 0], [27, 72]])
('gWdny', [[30, 0, 61, 7], [0, 100]])
('Hl_l', [[62, 29, 0, 7], [37, 62]])
('TaT_H', [[10, 50, 6, 33], [28, 71]])
('gWdnn', [[0, 0, 100, 0], [0, 100]])
('maly', [[32, 39, 25, 2], [21, 78]])
('kll', [[11, 66, 5, 16], [30, 69]])
('kln', [[10, 20, 70, 0], [0, 100]])
('maTn', [[54, 45, 0, 0], [73, 26]])
('klw', [[18, 18, 45, 18], [9, 90]])
('kls', [[20, 30, 40, 10], [40, 60]])
('kly', [[18, 49, 32, 0], [17, 82]])
('wS_w', [[0, 20, 26, 53], [0, 100]])
('fnql', [[30, 30, 15, 23], [46, 53]])
('twks', [[0, 83, 16, 0], [8, 91]])
('wS_y', [[7, 35, 39, 17], [27, 72]])
('!gW_d', [[46, 17, 17, 17], [46, 53]])
('tr_y', [[26, 55, 17, 0], [13, 86]])
('mnty', [[33, 44, 22, 0], [22, 77]])
('wS_`', [[3, 53, 11, 30], [24, 75]])
('HnSS', [[43, 34, 5, 15], [44, 55]])
('kWl_`', [[9, 57, 0, 33], [33, 66]])
('gHT', [[14, 50, 0, 35], [35, 64]])
('!T_H', [[18, 0, 18, 63], [0, 100]])
('rym', [[14, 35, 50, 0], [0, 100]])
('ryk', [[54, 27, 18, 0], [33, 66]])
('ryg', [[12, 12, 50, 25], [36, 63]])
('ryd', [[21, 26, 47, 5], [4, 95]])
('!bq`', [[14, 0, 7, 78], [0, 100]])
('nb`', [[22, 45, 12, 19], [21, 78]])
('Tyy', [[5, 41, 47, 5], [26, 73]])
('ryx', [[92, 0, 7, 0], [0, 100]])
('ryy', [[22, 12, 56, 8], [29, 70]])
('ryw', [[25, 20, 47, 6], [21, 78]])
('ryt', [[85, 0, 14, 0], [0, 100]])
('Tyw', [[15, 15, 53, 15], [7, 92]])
('ryr', [[83, 13, 2, 0], [20, 79]])
('Tyq', [[41, 41, 17, 0], [14, 85]])
('Tys', [[33, 44, 3, 18], [44, 55]])
('tnkWl', [[27, 36, 27, 9], [9, 90]])
('wS_!', [[0, 76, 17, 5], [17, 82]])
('lgss', [[0, 87, 12, 0], [21, 78]])
('gass', [[18, 54, 0, 27], [20, 80]])
('tl_y', [[50, 21, 28, 0], [20, 80]])
('wd_r', [[13, 57, 8, 20], [28, 71]])
('wd_s', [[23, 56, 2, 17], [17, 82]])
('qadw', [[35, 57, 7, 0], [56, 43]])
('wd_w', [[0, 5, 5, 88], [55, 44]])
('wd_y', [[37, 30, 25, 6], [28, 71]])
('ry!', [[58, 34, 0, 7], [37, 62]])
('wd_b', [[30, 32, 12, 25], [30, 69]])
('wf_r', [[41, 22, 13, 22], [38, 61]])
('bdhy', [[19, 76, 3, 0], [28, 71]])
('bdhw', [[0, 86, 0, 13], [20, 80]])
('sqWr', [[7, 76, 15, 0], [26, 73]])
('wd_n', [[21, 7, 50, 21], [14, 85]])
('hff', [[36, 36, 0, 27], [45, 54]])
('wasy', [[15, 76, 7, 0], [23, 76]])
('bj_w', [[42, 33, 0, 23], [52, 47]])
('zr_f', [[26, 21, 5, 47], [15, 84]])
('Sl_!', [[0, 70, 30, 0], [23, 76]])
('ffy', [[20, 40, 40, 0], [19, 80]])
('Hy_w', [[0, 0, 0, 100], [54, 45]])
('Hy_y', [[30, 4, 65, 0], [20, 80]])
('fft', [[16, 25, 50, 8], [8, 91]])
('dnSw', [[35, 38, 3, 22], [45, 54]])
('wrH', [[46, 6, 26, 20], [27, 72]])
('Hrm', [[32, 20, 0, 48], [28, 71]])
('zr_w', [[10, 15, 20, 55], [10, 90]])
('l!y', [[25, 75, 0, 0], [8, 91]])
('Sr_g', [[29, 17, 11, 41], [17, 82]])
('Hy_k', [[36, 54, 9, 0], [45, 54]])
('Hy_l', [[35, 41, 21, 2], [32, 67]])
('Slmm', [[0, 100, 0, 0], [28, 71]])
('mnz`', [[18, 37, 0, 44], [13, 86]])
('laty', [[38, 15, 46, 0], [7, 92]])
('fnCl', [[37, 45, 8, 8], [56, 44]])
('wrw', [[0, 0, 10, 90], [54, 45]])
('ftHy', [[15, 70, 15, 0], [23, 76]])
('wrs', [[32, 43, 2, 21], [34, 65]])
('wrq', [[63, 0, 5, 31], [26, 73]])
('ftHw', [[0, 92, 0, 7], [46, 53]])
('wry', [[22, 60, 15, 2], [36, 63]])
('br_n', [[0, 61, 38, 0], [13, 86]])
('tar_y', [[8, 16, 25, 50], [0, 100]])
('br_h', [[4, 90, 4, 0], [43, 56]])
('bt_y', [[36, 31, 21, 10], [36, 63]])
('bqqWl', [[81, 0, 18, 0], [9, 90]])
('tf!', [[25, 39, 14, 21], [16, 83]])
('rwm', [[0, 55, 44, 0], [0, 100]])
('Hq_y', [[16, 0, 66, 16], [0, 100]])
('`qb', [[40, 6, 0, 53], [13, 86]])
('bt_k', [[27, 41, 3, 27], [36, 63]])
('br_z', [[20, 53, 6, 20], [33, 66]])
('rwy', [[12, 68, 18, 0], [41, 58]])
('br_w', [[0, 19, 4, 76], [28, 71]])
('br_q', [[50, 8, 25, 16], [20, 79]])
('ff!', [[0, 75, 25, 0], [33, 66]])
('krtt', [[45, 27, 18, 9], [36, 63]])
('mTf!', [[0, 71, 28, 0], [21, 78]])
('kWmr', [[64, 7, 0, 28], [35, 64]])
('naSl', [[33, 33, 0, 33], [38, 61]])
('wT_n', [[46, 30, 1, 21], [59, 40]])
('wT_r', [[42, 15, 7, 34], [25, 74]])
('wT_y', [[0, 61, 22, 16], [21, 78]])
('gf`', [[25, 42, 8, 22], [31, 68]])
('rSm', [[40, 50, 0, 10], [45, 54]])
('wasb', [[42, 36, 0, 21], [45, 54]])
('ftt', [[14, 85, 0, 0], [18, 81]])
('gWsy', [[15, 44, 2, 37], [25, 74]])
('fty', [[88, 11, 0, 0], [17, 82]])
('ftx', [[36, 26, 5, 31], [15, 84]])
('bq_`', [[7, 30, 30, 30], [15, 84]])
('Ht_y', [[28, 46, 23, 2], [18, 81]])
('mggWs', [[18, 77, 4, 0], [26, 73]])
('wnzf', [[13, 6, 13, 66], [16, 83]])
('mggWt', [[45, 55, 0, 0], [35, 65]])
('ftk', [[94, 5, 0, 0], [22, 77]])
('Ht_n', [[0, 31, 68, 0], [6, 93]])
('wC_C', [[30, 60, 0, 10], [20, 80]])
('lab`', [[26, 46, 6, 20], [37, 62]])
('qWnCl', [[20, 10, 10, 60], [20, 80]])
('mmt', [[30, 5, 15, 50], [0, 100]])
('sby', [[28, 38, 23, 9], [13, 86]])
('mms', [[8, 16, 75, 0], [8, 91]])
('tWwks', [[0, 100, 0, 0], [10, 90]])
('sbb', [[38, 15, 0, 46], [14, 85]])
('kHdw', [[0, 100, 0, 0], [46, 53]])
('mmd', [[75, 0, 6, 18], [93, 6]])
('laby', [[54, 45, 0, 0], [0, 100]])
('sbn', [[50, 28, 14, 7], [35, 64]])
('wly', [[52, 23, 23, 0], [14, 85]])
('Hl_n', [[26, 44, 7, 21], [52, 47]])
('Hl_k', [[37, 31, 0, 31], [52, 47]])
('SHy', [[40, 33, 20, 6], [5, 94]])
('Hl_f', [[6, 73, 13, 6], [18, 81]])
('by_n', [[31, 39, 29, 0], [32, 68]])
('mmS', [[0, 42, 57, 0], [20, 80]])
('Hl_b', [[4, 40, 24, 32], [28, 72]])
('wll', [[58, 25, 16, 0], [15, 84]])
('by_t', [[6, 0, 93, 0], [0, 100]])
('zl_f', [[29, 52, 11, 5], [27, 72]])
('Hl_w', [[20, 49, 10, 18], [32, 67]])
('by_y', [[14, 33, 47, 4], [4, 95]])
('Hl_q', [[27, 61, 5, 5], [38, 61]])
('Tlqy', [[55, 27, 5, 11], [27, 72]])
('mr_H', [[3, 84, 11, 0], [50, 50]])
('waT_r', [[45, 18, 0, 36], [21, 78]])
('wrHy', [[52, 17, 29, 0], [35, 64]])
('b!y', [[26, 31, 15, 26], [25, 75]])
('flfl', [[26, 57, 5, 10], [52, 47]])
('zn_y', [[23, 63, 8, 4], [29, 70]])
('b!w', [[0, 25, 18, 56], [12, 87]])
('dfy', [[15, 73, 0, 10], [21, 78]])
('kWany', [[75, 25, 0, 0], [7, 92]])
('snzr', [[26, 53, 0, 20], [40, 60]])
('mlml', [[34, 53, 3, 9], [43, 56]])
('HnTT', [[31, 45, 9, 13], [40, 59]])
('zn_w', [[0, 7, 0, 92], [15, 84]])
('mt_y', [[29, 33, 29, 7], [30, 70]])
('mr_t', [[30, 45, 10, 15], [35, 65]])
('rrg', [[18, 27, 9, 45], [75, 25]])
('b!d', [[0, 0, 0, 100], [0, 100]])
('dfn', [[30, 34, 6, 27], [22, 77]])
('taty', [[19, 61, 19, 0], [37, 62]])
('mr_r', [[48, 11, 13, 26], [24, 75]])
('zl_w', [[67, 6, 20, 4], [37, 62]])
('mr_x', [[17, 60, 9, 12], [21, 78]])
('mr_y', [[32, 32, 32, 3], [27, 72]])
('mr_z', [[43, 18, 18, 18], [37, 62]])
('Sly', [[0, 81, 18, 0], [54, 45]])
('qly', [[20, 62, 16, 0], [39, 60]])
('qls', [[18, 54, 9, 18], [50, 50]])
('`tr', [[51, 32, 0, 16], [45, 54]])
('Sll', [[15, 63, 13, 7], [31, 68]])
('!dhb', [[15, 0, 30, 53], [0, 100]])
('qWmt', [[21, 46, 29, 2], [30, 69]])
('kwr`', [[23, 0, 41, 35], [17, 82]])
('zyb', [[9, 18, 45, 27], [25, 75]])
('mHbr', [[92, 7, 0, 0], [0, 100]])
('naqH', [[20, 50, 10, 20], [38, 61]])
('mg_d', [[60, 10, 30, 0], [10, 90]])
('qlH', [[27, 42, 7, 22], [33, 66]])
('mt_!', [[43, 37, 6, 12], [31, 68]])
('`nbb', [[10, 47, 15, 26], [20, 80]])
('gz_y', [[32, 39, 28, 0], [14, 85]])
('wafr', [[44, 26, 1, 26], [40, 59]])
('Hn_q', [[10, 36, 5, 47], [5, 94]])
('bhg', [[19, 69, 5, 6], [57, 42]])
('zyk', [[23, 7, 38, 30], [56, 43]])
('rrw', [[23, 29, 0, 47], [55, 45]])
('galb', [[26, 63, 5, 5], [21, 78]])
('tary', [[8, 16, 25, 50], [0, 100]])
('gwdd', [[0, 8, 91, 0], [0, 100]])
('mS!y', [[33, 50, 16, 0], [33, 66]])
('hgr', [[78, 2, 10, 7], [23, 76]])
('kw_n', [[0, 78, 21, 0], [31, 68]])
('ml_!', [[0, 87, 12, 0], [20, 79]])
('qbS', [[31, 22, 13, 33], [19, 80]])
('Sab_!', [[7, 78, 14, 0], [56, 43]])
('gwdn', [[12, 0, 87, 0], [0, 100]])
('xgrn', [[20, 40, 40, 0], [20, 80]])
('tWm_y', [[18, 36, 45, 0], [16, 83]])
('rhw', [[22, 66, 0, 11], [21, 78]])
('sHg', [[18, 63, 9, 9], [27, 72]])
('smbd', [[33, 41, 0, 25], [29, 70]])
('sHn', [[20, 70, 10, 0], [20, 80]])
('bzH', [[27, 47, 4, 20], [32, 67]])
('qbr', [[34, 36, 10, 18], [38, 61]])
('bg_s', [[43, 33, 4, 18], [44, 55]])
('ml_x', [[17, 75, 3, 3], [17, 82]])
('ml_y', [[16, 56, 27, 0], [41, 58]])
('qby', [[6, 80, 6, 6], [26, 73]])
('bzy', [[27, 9, 63, 0], [0, 100]])
('zyy', [[4, 24, 70, 0], [18, 81]])
('gyr', [[25, 7, 11, 55], [14, 85]])
('`rq', [[21, 50, 12, 15], [23, 76]])
('rt`', [[16, 38, 2, 41], [22, 77]])
('qz_f', [[28, 36, 8, 28], [36, 64]])
('`rd', [[33, 14, 0, 52], [28, 71]])
('`rg', [[46, 40, 0, 12], [44, 55]])
('`rb', [[27, 43, 13, 15], [19, 80]])
('rty', [[36, 9, 45, 9], [0, 100]])
('qlb', [[53, 28, 8, 8], [23, 76]])
('kWr`', [[5, 76, 0, 17], [31, 68]])
('gWlH', [[12, 43, 3, 40], [26, 73]])
('bC_w', [[40, 60, 0, 0], [35, 64]])
('!rm', [[32, 39, 2, 26], [18, 81]])
('Sal_t', [[30, 30, 0, 40], [16, 83]])
('gWrbt', [[3, 0, 74, 22], [0, 100]])
('!nft', [[35, 45, 0, 20], [25, 75]])
('!nfy', [[70, 0, 30, 0], [0, 100]])
('rbHy', [[55, 7, 36, 0], [18, 81]])
('barw', [[0, 0, 0, 100], [36, 63]])
('ft_k', [[90, 5, 5, 0], [21, 78]])
('bS_H', [[0, 88, 11, 0], [51, 48]])
('trag!', [[66, 13, 6, 13], [26, 73]])
('ft_y', [[67, 8, 24, 0], [15, 84]])
('ft_x', [[19, 55, 6, 18], [18, 81]])
('fz_z', [[40, 0, 10, 50], [0, 100]])
('frmm', [[0, 69, 30, 0], [7, 92]])
('Hsm', [[28, 35, 7, 28], [18, 81]])
('Hsr', [[39, 47, 0, 13], [41, 58]])
('`dy', [[28, 33, 19, 19], [14, 85]])
('fany', [[23, 46, 30, 0], [30, 69]])
('gyS', [[46, 20, 26, 6], [4, 95]])
('frmy', [[9, 72, 18, 0], [0, 100]])
('Hsy', [[45, 54, 0, 0], [17, 82]])
('!mlT', [[23, 0, 0, 76], [0, 100]])
('Htny', [[60, 10, 30, 0], [0, 100]])
('qr_t', [[70, 20, 10, 0], [0, 100]])
('qWry', [[6, 68, 12, 12], [12, 87]])
('r!n', [[85, 9, 4, 0], [41, 58]])
('qr_y', [[61, 15, 15, 7], [0, 100]])
('r!k', [[80, 13, 2, 4], [37, 62]])
('qWrn', [[14, 42, 10, 32], [13, 86]])
('qr_b', [[8, 84, 6, 0], [36, 63]])
('r!s', [[8, 58, 25, 8], [15, 84]])
('dqq', [[25, 37, 2, 34], [27, 72]])
('HngWl', [[100, 0, 0, 0], [0, 100]])
('ba`y', [[18, 18, 62, 0], [5, 94]])
('ba`l', [[0, 8, 91, 0], [6, 93]])
('qTn', [[30, 38, 0, 30], [30, 69]])
('mrty', [[23, 69, 7, 0], [53, 46]])
('msty', [[0, 30, 40, 30], [0, 100]])
('n`w', [[45, 18, 0, 36], [9, 90]])
('tgy', [[57, 7, 17, 17], [24, 75]])
('sm_`', [[1, 93, 4, 0], [48, 51]])
('n`k', [[70, 10, 20, 0], [0, 100]])
('ray_y', [[16, 50, 16, 16], [50, 50]])
('mhly', [[16, 83, 0, 0], [0, 100]])
('Hrbt', [[34, 26, 0, 38], [23, 76]])
('Smbr', [[25, 28, 7, 39], [6, 93]])
('Cart', [[0, 60, 30, 10], [18, 81]])
('Smbl', [[23, 64, 0, 11], [11, 88]])
('swr', [[6, 0, 86, 6], [0, 100]])
('mlT', [[33, 42, 0, 24], [31, 68]])
('rs_n', [[38, 14, 28, 19], [19, 80]])
('tkWr', [[25, 31, 25, 18], [37, 62]])
('brty', [[0, 76, 23, 0], [9, 90]])
('fr_q', [[56, 12, 6, 25], [29, 70]])
('zazm', [[35, 47, 0, 16], [27, 72]])
('tkWb', [[50, 42, 0, 7], [50, 50]])
('gwlH', [[33, 0, 16, 50], [8, 91]])
('fr_m', [[36, 32, 7, 23], [36, 64]])
('mly', [[24, 66, 9, 0], [51, 48]])
('brt`', [[25, 35, 7, 32], [29, 70]])
('was_b', [[42, 36, 0, 21], [45, 54]])
('sy!', [[37, 62, 0, 0], [20, 79]])
('!yf', [[36, 9, 36, 18], [5, 95]])
('qWT`y', [[50, 41, 8, 0], [41, 58]])
('gwHf', [[66, 0, 33, 0], [58, 41]])
('qbrw', [[0, 20, 20, 60], [53, 46]])
('qbrr', [[0, 58, 41, 0], [50, 50]])
('ma`d', [[4, 47, 38, 9], [19, 80]])
('qWad_s', [[20, 70, 0, 10], [9, 90]])
('was_y', [[15, 76, 7, 0], [23, 76]])
('nSll', [[0, 88, 11, 0], [5, 94]])
('qbry', [[46, 0, 38, 15], [25, 75]])
('slTT', [[0, 68, 31, 0], [31, 68]])
('!yy', [[12, 6, 77, 3], [9, 90]])
